koId,name
17694,united states house committee on the district of columbia
17695,"washington, d.c."
17696,geography of vermont
17697,oregon senate
17698,oregon legislative assembly
17699,pennsylvania senate
17700,rhode island senate
17701,south carolina general assembly
17702,thirty-sixth united states congress
17703,political party strength in south dakota
17704,"united states presidential election in south dakota, 2000"
17705,"united states senate election in south dakota, 2008"
17706,"united states senate election in south dakota, 2004"
17707,"united states senate election in south dakota, 2002"
17708,"united states senate election in south dakota, 1998"
17709,"united states senate election in south dakota, 1996"
17710,"united states senate election in south dakota, 1992"
17711,"united states senate election in south dakota, 1986"
17712,"united states house of representatives election in south dakota, 2010"
17713,"united states house of representatives election in south dakota, 2008"
17714,"united states house of representatives election in south dakota, 2006"
17715,"united states house of representatives election in south dakota, 2004"
17716,james k. polk
17717,tennessee general assembly
17718,texas legislature
17719,kansas%e2%80%93nebraska act
17720,nevada air national guard
17721,nevada senate
17722,nevada legislature
17723,new hampshire senate
17724,new jersey senate
17725,new jersey legislature
17726,politics of new jersey
17727,ranchos de alburquerque
17728,new mexico house of representatives
17729,new mexico senate
17730,theodore roosevelt
17731,martin van buren
17732,lieutenant governor of new york
17733,north carolina general assembly
17734,ohio senate
17735,rodney alexander
17736,louisiana%27s 2nd congressional district
17737,louisiana state legislature
17738,maine senate
17739,maine legislature
17740,maryland house of delegates
17741,maryland senate
17742,maryland general assembly
17743,massachusetts senate
17744,walter reuther
17745,lewis cass
17746,michigan senate
17747,secretary of state of michigan
17748,michigan democratic party
17749,mississippi senate
17750,mississippi legislature
17751,missouri general assembly
17752,education in hawaii
17753,hawaii house of representatives
17754,hawaii state senate
17755,hawaii resident
17756,us-hi
17757,illinois house of representatives
17758,illinois general assembly
17759,"gary, indiana"
17760,montana state legislature
17761,kansas legislature
17762,united states house committee on energy and commerce
17763,united states senate committee on energy and natural resources
17764,speaker of the united states house of representatives
17765,patrick leahy
17766,president pro tempore of the united states senate
17767,libertarian party (united states)
17768,green party (united states)
17769,history of the united states democratic party
17770,kamala harris
17771,steny hoyer
17772,red states and blue states
17773,state legislature (united states)
17774,territories of the united states
17775,progressivism in the united states
17776,new deal coalition
17777,political parties in the united states
17778,state of hawai%ca%bbi
17779,"united states presidential election in alabama, 1980"
17780,"united states presidential election in alabama, 1976"
17781,"united states presidential election in alabama, 1964"
17782,"united states presidential election in alabama, 1848"
17783,"united states presidential election in alabama, 1844"
17784,"united states presidential election in alabama, 1840"
17785,"united states presidential election in alabama, 1836"
17786,"united states presidential election in alabama, 1832"
17787,"united states presidential election in alabama, 1828"
17788,"united states senate election in alabama, 1996"
17789,"united states senate election in alabama, 1992"
17790,"united states senate election in alabama, 1990"
17791,"united states senate election in alabama, 1986"
17792,"united states senate election in alabama, 1980"
17793,"united states senate election in alabama, 1930"
17794,"united states house of representatives elections in alabama, 2008"
17795,lieutenant governor of alaska
17796,navajo nation
17797,jared polis
17798,ed perlmutter
17799,jason crow
17800,joe neguse
17801,diana degette
17802,michael bennet
17803,john hickenlooper
17804,oakland
17805,libertarian democrat
17806,afl-cio
17807,american civil liberties union
17808,american constitution society
17809,american humanist association
17810,ethical culture
17811,humanistic judaism
17812,integral humanism (india)
17813,humanistic buddhism
17814,ethical movement
17815,antihumanism
17816,norwegian humanist association
17817,humanist society scotland
17818,humanists uk
17819,vitruvian man
17820,humanism in france
17821,humanist manifesto
17822,amsterdam declaration
17823,existential humanism
17824,panhumanism
17825,rationalist humanism
17826,theistic humanism
17827,humanist movement
17828,humanist international
17829,humanists sweden
17830,institute for humanist studies
17831,happy human
17832,amsterdam declaration 2002
17833,americans united for separation of church and state
17834,brennan center for justice
17835,congress of racial equality
17836,equal justice works
17837,fair fight action
17838,center for american progress
17839,center for budget and policy priorities
17840,demos (u.s. think tank)
17841,economic policy institute
17842,alternet
17843,daily kos
17844,firedoglake
17845,conservatism in the united states
17846,discovery institute
17847,paleoconservatism
17848,neoconservatism
17849,libertarian conservatism
17850,fusionism
17851,fiscal conservatism
17852,constitution party (united states)
17853,electoral history of the constitution party (united states)
17854,tea party movement
17855,reagan era
17856,the heritage foundation
17857,national review
17858,frank meyer (political philosopher)
17859,henry hazlitt
17860,old right (united states)
17861,drudge report
17862,george w. bush administration
17863,curlie
17864,warnermedia
17865,verizon communications
17866,yahoo (2017%e2%80%93present)
17867,web portal
17868,aol mail
17869,pmid (identifier)
17870,united states national library of medicine
17871,medline
17872,bibliographic database
17873,reference management software
17874,national institutes of health
17875,entrez
17876,academic library
17877,harold b. lee library
17878,ontario library association
17879,university of toronto libraries
17880,national and university library of iceland
17881,digital object identifier
17882,index of estonia-related articles
17883,law enforcement in estonia
17884,human rights in estonia
17885,government of estonia
17886,sport in estonia
17887,music of estonia
17888,literature of estonia
17889,prostitution in estonia
17890,languages of estonia
17891,history of estonia
17892,regions of estonia
17893,finns
17894,estonian language
17895,gulf of finland
17896,flag of estonia
17897,tallinn
17898,estonians
17899,russians
17900,ukrainians
17901,religion in estonia
17902,president of estonia
17903,prime minister of estonia
17904,riigikogu
17905,russian republic
17906,estonian declaration of independence
17907,occupation of the baltic states
17908,telephone numbers in estonia
17909,iso 3166-2:ee
17910,tartu
17911,lake peipus
17912,interwar period
17913,football in estonia
17914,islam in estonia
17915,oil shale industry
17916,estonian wikipedia
17917,foreign relations of estonia
17918,guerrilla war in the baltic states
17919,latvian war of independence
17920,governorate of livonia
17921,terra mariana
17922,estonian (disambiguation)
17923,name of estonia
17924,international rankings of estonia
17925,extreme points of estonia
17926,population of estonia
17927,geology of estonia
17928,fauna of estonia
17929,municipalities of estonia
17930,taavi r%c3%b5ivas
17931,parliament of estonia
17932,lgbt rights in estonia
17933,ministry of defence (estonia)
17934,navy of estonia
17935,special forces of estonia
17936,military history of estonia
17937,local government in estonia
17938,estonian vernacular architecture
17939,estonian jews
17940,estonian swedes
17941,estonian russians
17942,festivals in estonia
17943,national symbols of estonia
17944,national anthem of estonia
17945,people of estonia
17946,public holidays in estonia
17947,estonian evangelical lutheran church
17948,estonian apostolic orthodox church
17949,estonian orthodox church of moscow patriarchate
17950,judaism in estonia
17951,television in estonia
17952,estonia at the olympics
17953,eur
17954,health care in estonia
17955,estonia stock exchange
17956,tourism in estonia
17957,rail transport in estonia
17958,estonia%e2%80%93turkey relations
17959,post-soviet states
17960,estonian literature
17961,data (information)
17962,counting
17963,number
17964,finite set
17965,enumeration
17966,oxford dictionary (disambiguation)
17967,oed (disambiguation)
17968,oxford english dictionary
17969,oxford university press
17970,historical dictionary
17971,%c3%89cole normale sup%c3%a9rieure
17972,audit student
17973,20th-century philosophy
17974,direct realism
17975,analytic philosopher
17976,free will
17977,will (philosophy)
17978,incompatibilism
17979,libertarianism (metaphysics)
17980,hard determinism
17981,indeterminism
17982,financial times
17983,city university of new york
17984,charles burns (cartoonist)
17985,the believer (magazine)
17986,fidel castro
17987,ra%c3%bal castro
17988,president of cuba
17989,prime minister of cuba
17990,non-aligned movement
17991,university of havana
17992,fulgencio batista
17993,moncada barracks
17994,united states embargo against cuba
17995,luis posada carriles
17996,politics of fidel castro
17997,united states naval quarantine of cuba
17998,agn%c3%a8s varda
17999,french new wave
18000,jonathan ames
18001,heidi julavits
18002,ed park
18003,national magazine award
18004,mcsweeney%27s
18005,dave eggers
18006,knowledge representation and reasoning
18007,halo (series)
18008,dune (franchise)
18009,artificial intelligence in fiction
18010,artificial intelligence (video games)
18011,s2cid (identifier)
18012,robot rights
18013,technological singularity
18014,history of artificial intelligence
18015,neural network
18016,friendly artificial intelligence
18017,ibm
18018,google ai
18019,"hitachi, ltd."
18020,primal sketch
18021,her (film)
18022,evolutionary algorithm
18023,artificial neural network
18024,artificial neural networks
18025,intelligent control
18026,knowledge representation
18027,cybernetics
18028,expert system
18029,automated reasoning
18030,automated planning and scheduling
18031,general game playing
18032,symbolic artificial intelligence
18033,bayesian network
18034,chinese room
18035,ethics of artificial intelligence
18036,existential risk from artificial general intelligence
18037,turing test
18038,progress in artificial intelligence
18039,glossary of artificial intelligence
18040,template talk:artificial intelligence
18041,minmax algorithm
18042,production system (computer science)
18043,rule based system
18044,backward chaining
18045,means-ends analysis
18046,hill climbing
18047,swarm intelligence
18048,first-order logic
18049,constraint satisfaction
18050,fuzzy logic
18051,default reasoning
18052,frame problem
18053,qualification problem
18054,description logic
18055,frame (artificial intelligence)
18056,belief revision
18057,case based reasoning
18058,domain ontology
18059,conceptual dependency theory
18060,commonsense knowledge
18061,decision network
18062,backpropagation
18063,neuroevolution
18064,subsumption architecture
18065,nouvelle ai
18066,developmental robotics
18067,situated
18068,artificial intelligence systems integration
18069,distributed artificial intelligence
18070,blackboard system
18071,philosophy of ai
18072,dartmouth workshop
18073,computing machinery and intelligence
18074,intelligent agent
18075,rational agent
18076,synthetic intelligence
18077,symbolic ai
18078,dreyfus%27 critique of ai
18079,moravec%27s paradox
18080,neats and scruffies
18081,the master algorithm
18082,narrow ai
18083,superintelligence
18084,consciousness
18085,computer-assisted proof
18086,cyc
18087,sussman anomaly
18088,chatterbot
18089,natural-language understanding
18090,concept mining
18091,information extraction
18092,machine perception
18093,computer audition
18094,evolutionary robotics
18095,game artificial intelligence
18096,computer go
18097,general video game playing
18098,artificial intelligence art
18099,computational humor
18100,rodney brooks
18101,watson (computer)
18102,project debater
18103,diagnosis (artificial intelligence)
18104,virtual intelligence
18105,history of machine learning
18106,recursive self improvement
18107,intelligence explosion
18108,mind uploading
18109,ethics of ai
18110,artificial intelligence arms race
18111,friendly ai
18112,regulation of ai
18113,the matrix
18114,the matrix (franchise)
18115,red dwarf
18116,ex machina (film)
18117,star wars
18118,chris moriarty
18119,colossus: the forbin project
18120,commander data
18121,star trek: the next generation
18122,cortana (halo)
18123,butlerian jihad
18124,the machine (film)
18125,terminator (franchise)
18126,terminator (character)
18127,mind (the culture)
18128,culture series
18129,openair
18130,openiris
18131,tensorflow
18132,open mind common sense
18133,google deepmind
18134,competitions and prizes in artificial intelligence
18135,loebner prize
18136,artificial intelligence: a modern approach
18137,artificial minds
18138,computational intelligence (journal)
18139,ieee intelligent systems
18140,paradigms of ai programming: case studies in common lisp
18141,what computers can%27t do
18142,artificial intelligence applications institute
18143,association for the advancement of artificial intelligence
18144,european coordinating committee for artificial intelligence
18145,ilabs
18146,international joint conferences on artificial intelligence
18147,knowledge engineering and machine learning group
18148,partnership on ai
18149,society for the study of artificial intelligence and the simulation of behaviour
18150,deepmind
18151,boston dynamics
18152,baidu
18153,universal robotics
18154,nathaniel rochester (computer scientist)
18155,walter pitts
18156,warren mccullough
18157,john mccarthy (computer scientist)
18158,edward feigenbaum
18159,raj reddy
18160,ray solomonoff
18161,judea pearl
18162,hugo de garis
18163,geoffrey hinton
18164,ray kurzweil
18165,nick bostrom
18166,google brain
18167,peter norvig
18168,stuart j. russell
18169,murray shanahan
18170,j%c3%bcrgen schmidhuber
18171,artificial intelligence (disambiguation)
18172,human mind
18173,web search
18174,recommendation systems
18175,youtube
18176,self-driving car
18177,automated decision-making
18178,strategic game
18179,chess
18180,go (game)
18181,history of ai
18182,futurology
18183,existential risk
18184,charlix
18185,maluuba
18186,tay (bot)
18187,robert wilensky
18188,kenneth colby
18189,seegrid
18190,expert systems
18191,evolutionary algorithms
18192,existential risk from advanced artificial intelligence
18193,hans moravec
18194,the age of spiritual machines
18195,machine thought
18196,knowledge management software
18197,knowledge management research %26 practice
18198,organizational development
18199,sentiment analysis
18200,social collaboration
18201,social knowledge management
18202,knowledge work
18203,unsupervised learning
18204,regression analysis
18205,random forest
18206,graphical model
18207,statistical classification
18208,reinforcement learning
18209,structured prediction
18210,grammar induction
18211,supervised learning
18212,decision tree learning
18213,k-nearest neighbors algorithm
18214,perceptron
18215,recurrent neural network
18216,long short-term memory
18217,restricted boltzmann machine
18218,decision support system
18219,text mining
18220,counterintuitive
18221,technometrics
18222,structural equation modeling
18223,stratified sampling
18224,template talk:statistics topics sidebar
18225,survival function
18226,time series
18227,time series analysis
18228,time domain
18229,trimmed estimator
18230,symmetric probability distribution
18231,template talk:statistics
18232,sufficient statistic
18233,wald test
18234,survival analysis
18235,trend estimation
18236,structural break
18237,whittle likelihood
18238,topic outline of statistics
18239,information literacy
18240,talk:information literacy
18241,media literacy
18242,half-life
18243,plutonium
18244,thorium
18245,history of carbon
18246,forbidden books
18247,papermaking
18248,economy of the united kingdom
18249,economy of ukraine
18250,economy of switzerland
18251,economy of north macedonia
18252,economy of montenegro
18253,economy of malta
18254,economy of the republic of ireland
18255,economy of bulgaria
18256,economy of belarus
18257,economy of albania
18258,economy of finland
18259,cold war
18260,culture of laos
18261,culture of china
18262,political status of taiwan
18263,special administrative regions of china
18264,sport in taiwan
18265,chinese language
18266,pinyin
18267,national emblem of the people%27s republic of china
18268,march of the volunteers
18269,simplified chinese characters
18270,chinese folk religion
18271,christianity in china
18272,islam in china
18273,general secretary of the chinese communist party
18274,president of the people%27s republic of china
18275,xi jinping
18276,premier of the people%27s republic of china
18277,li keqiang
18278,li zhanshu
18279,national people%27s congress
18280,proclamation of the people%27s republic of china
18281,constitution of the people%27s republic of china
18282,geography of china
18283,demographics of china
18284,common era
18285,mainland china
18286,telephone numbers in china
18287,iso 3166-2:cn
18288,population of china
18289,provinces of china
18290,yellow river
18291,gunpowder
18292,chinese civil war
18293,chinese communist party
18294,kuomintang
18295,cross-strait relations
18296,united nations general assembly resolution 2758
18297,international rankings of china
18298,human rights in china
18299,sanda (sport)
18300,northern praying mantis
18301,shuai jiao
18302,wu jing (actor)
18303,wing chun
18304,liu kang
18305,daoism
18306,research association of laozi taoist culture
18307,three sovereigns and five emperors
18308,history of hinduism in china
18309,ingen
18310,huayan school
18311,zengpiyan cave
18312,climate change in china
18313,expo 2010
18314,nuclear power in albania
18315,macclesfield bank
18316,satellites
18317,fish pond
18318,sampan
18319,future lunar missions
18320,shenzhou program
18321,satellite navigation
18322,global navigation satellite systems
18323,xinjiang conflict
18324,internal conflict in myanmar
18325,insurgency in balochistan
18326,zhu de
18327,siasun uav
18328,sanbot (robot)
18329,sexuality in china
18330,chinese culture
18331,culture of the people%27s republic of china
18332,demographics of the people%27s republic of china
18333,flag of the people%27s republic of china
18334,china and the united nations
18335,environmental issues in china
18336,chinese (disambiguation)
18337,name of china
18338,international rankings of the people%27s republic of china
18339,china standard time
18340,environment of china
18341,climate of china
18342,pollution in china
18343,water pollution in china
18344,protected areas of china
18345,wildlife of china
18346,flora of the people%27s republic of china
18347,fauna of china
18348,municipalities of china
18349,districts of china
18350,government of the people%27s republic of china
18351,politics of the people%27s republic of china
18352,elections in china
18353,secretariat of the chinese communist party
18354,state council of the people%27s republic of china
18355,li keqiang government
18356,zhou qiang
18357,supreme people%27s procuratorate
18358,national supervisory commission
18359,foreign relations of the people%27s republic of china
18360,diplomatic missions of china
18361,group of 24
18362,crime in china
18363,freedom of religion in china
18364,people%27s liberation army
18365,people%27s liberation army ground force
18366,people%27s liberation army navy
18367,people%27s liberation army air force
18368,people%27s liberation army rocket force
18369,people%27s liberation army strategic support force
18370,people%27s armed police
18371,militia (china)
18372,military history of china (pre-1911)
18373,local government in china
18374,economic history of china
18375,cinema of china
18376,cuisine of china
18377,festivals in china
18378,media in china
18379,hinduism in china
18380,judaism in china
18381,television in the people%27s republic of china
18382,internet in china
18383,history of chinese currency
18384,cny
18385,oil industry in china
18386,water supply and sanitation in china
18387,higher education in china
18388,foreign relations of singapore
18389,foreign relations of the philippines
18390,foreign relations of nepal
18391,politics of hong kong
18392,politics of asia
18393,government of macau
18394,economy of taiwan
18395,sports in taiwan
18396,third taiwan strait crisis
18397,second taiwan strait crisis
18398,first taiwan strait crisis
18399,history of the republic of china
18400,taiwan-united states relations
18401,one country on each side
18402,foreign relations of taiwan
18403,chinese nationalism
18404,qingzang railway
18405,economy of vietnam
18406,economy of uzbekistan
18407,economy of the united arab emirates
18408,economy of turkmenistan
18409,economy of tajikistan
18410,economy of saudi arabia
18411,economy of qatar
18412,economy of the philippines
18413,economy of pakistan
18414,economy of oman
18415,economy of the maldives
18416,economy of malaysia
18417,economy of lebanon
18418,economy of laos
18419,economy of kyrgyzstan
18420,economy of south korea
18421,economy of kuwait
18422,economy of north korea
18423,economy of jordan
18424,economy of israel
18425,economy of iraq
18426,economy of iran
18427,economy of indonesia
18428,economy of india
18429,economy of east timor
18430,economy of brunei
18431,economy of cambodia
18432,economy of bhutan
18433,economy of bangladesh
18434,economy of afghanistan
18435,media of china
18436,geography of pakistan
18437,geography of mongolia
18438,military of hong kong
18439,people%27s liberation army hong kong garrison
18440,transfer of sovereignty of hong kong
18441,climate of hong kong
18442,sino-british joint declaration
18443,transfer of the sovereignty of hong kong
18444,nyingtri prefecture
18445,lhasa (prefecture-level city)
18446,mekong
18447,salween river
18448,qinghai lake
18449,siling lake
18450,lake manasarovar
18451,qilian mountains
18452,xizang autonomous region
18453,xizang
18454,tibetan people
18455,tibet autonomous region
18456,economy of macau
18457,transfer of the sovereignty of macau
18458,people%27s liberation army macau garrison
18459,military of macau
18460,raimundo arrais do ros%c3%a1rio
18461,province (china)
18462,netherlands antilles at the 2011 world aquatics championships
18463,economy of suriname
18464,economy of venezuela
18465,economy of new caledonia
18466,vietnam war
18467,economy of barbados
18468,people%27s republic of china %e2%80%93 cuba relations
18469,dominican republic at the 2011 world aquatics championships
18470,economy of panama
18471,economy of mexico
18472,energy in north macedonia
18473,eastern bloc
18474,energy in albania
18475,economic history of bulgaria
18476,iran%e2%80%93iraq war
18477,economic history of lebanon
18478,economic history of saudi arabia
18479,china%e2%80%93turkey relations
18480,taxation in singapore
18481,thai people
18482,uzbek people
18483,drangme chhu
18484,eastern himalayan alpine shrub and meadows
18485,economy of maldives
18486,everest
18487,ghaghara river
18488,pakistani armed forces
18489,energy policy of tajikistan
18490,economic history of tajikistan
18491,tajik ssr
18492,mining in uzbekistan
18493,oil industry in uzbekistan
18494,energy policy of uzbekistan
18495,people of uzbekistan
18496,uzbeks
18497,ethnic chinese in north korea
18498,korean armistice agreement
18499,tumen river
18500,yalu river
18501,economic history of south korea
18502,three kingdoms of korea
18503,china%e2%80%93mongolia relations
18504,climate of mongolia
18505,mongolian people
18506,tuvans
18507,kazakhs
18508,mongol
18509,mong la township
18510,pathet lao
18511,laotian civil war
18512,spratly islands dispute
18513,kazakh language
18514,economy of zambia
18515,sino-zimbabwe relations
18516,economy of south africa
18517,south african border war
18518,economy of ethiopia
18519,economy of madagascar
18520,economy of tanzania
18521,economy of equatorial guinea
18522,economy of gabon
18523,economy of eritrea
18524,economy of sudan
18525,economy of angola
18526,economy of burundi
18527,economy of cameroon
18528,economy of the central african republic
18529,economy of chad
18530,economy of the democratic republic of the congo
18531,economy of niger
18532,economy of sierra leone
18533,economy of libya
18534,economy of morocco
18535,economy of the gambia
18536,economy of ghana
18537,military of guinea
18538,economy of mauritania
18539,global navigation satellite system
18540,sino-african relations
18541,economy of sint maarten
18542,economy of the collectivity of saint martin
18543,economy of new south wales
18544,economic history of barbados
18545,economy of benin
18546,taoist cosmology
18547,korean language
18548,chinese art
18549,economic history of ukraine
18550,economic history of switzerland
18551,economic history of north macedonia
18552,economic history of montenegro
18553,economic history of malta
18554,economic history of finland
18555,economic history of denmark
18556,economic history of albania
18557,economic history of macau
18558,economic history of the united arab emirates
18559,economic history of singapore
18560,economic history of laos
18561,economic history of north korea
18562,economic history of israel
18563,economic history of iraq
18564,economic history of georgia (country)
18565,economic history of east timor
18566,economic history of bangladesh
18567,economic history of armenia
18568,economic history of afghanistan
18569,economic history of zambia
18570,economic history of tanzania
18571,economic history of madagascar
18572,economic history of the gambia
18573,economic history of eritrea
18574,economic history of angola
18575,chinese architecture
18576,communism
18577,fief
18578,nationalization
18579,industrial action
18580,quinary sector of the economy
18581,containment
18582,josip broz tito
18583,communist terrorism
18584,sharing economy
18585,exchange (economics)
18586,government ownership
18587,conservatism
18588,communist society
18589,communitarianism
18590,social revolution
18591,communist party
18592,communist revolution
18593,communist state
18594,leninism
18595,communism in kerala
18596,communism in peru
18597,the internationale
18598,red scare
18599,dominant-party system
18600,confidence and supply
18601,economic ideology
18602,political parties
18603,political compass
18604,left communism
18605,socialist republic
18606,communist party of india
18607,nepal communist party
18608,dissolution of the soviet union
18609,communist party of indonesia
18610,economic systems
18611,gross national product
18612,informal economy
18613,underground economy
18614,fascist economy
18615,resource-based economy
18616,post-industrial economy
18617,material balance planning
18618,indicative planning
18619,economic planning
18620,mutualization
18621,socialization (economics)
18622,marketization
18623,expropriation
18624,demutualization
18625,corporatization
18626,state ownership
18627,polder model
18628,east asian model of capitalism
18629,robinson crusoe economy
18630,informal sector
18631,dual economy
18632,decentralized planning (economics)
18633,economics of fascism
18634,protectionism
18635,neomercantilism
18636,council communism
18637,free-market socialism
18638,eastern europe
18639,eastern orthodox culture
18640,iranian peoples
18641,eastern orthodox church
18642,mongol invasion of europe
18643,competitive advantage
18644,pest analysis
18645,porter generic strategies
18646,swot analysis
18647,growth%e2%80%93share matrix
18648,strategic planning
18649,core competency
18650,strategic thinking
18651,stock
18652,incorporation (business)
18653,german company law
18654,french company law
18655,european company law
18656,indian company law
18657,european corporate law
18658,delaware general corporation law
18659,gesellschaft mit beschr%c3%a4nkter haftung
18660,limited liability
18661,ronald h. coase
18662,edith penrose
18663,birger wernerfelt
18664,existential risks
18665,extinction-level event
18666,genetic material
18667,dna bank
18668,genetic code
18669,tyrosine
18670,lysine
18671,histidine
18672,messenger rna
18673,ribosome
18674,nucleotide
18675,history of genetics
18676,pharmacogenomics
18677,medical genetics
18678,proteome
18679,introduction to genetics
18680,molecular evolution
18681,quantitative genetics
18682,mitochondrial dna
18683,ribonucleic acid
18684,history of genomics
18685,lambda phage
18686,knowledge value chain
18687,knowledge integration
18688,knowledge acquisition
18689,european institute of technology
18690,information integration
18691,knowledge engineers
18692,open knowledge base connectivity
18693,application programming interface
18694,openstep
18695,opengl
18696,openal
18697,ontology (computer science)
18698,terminology extraction
18699,object%e2%80%93relational database
18700,object database
18701,knowledge interchange format
18702,artificial intelligence center
18703,stefanie tompkins
18704,united states department of defense
18705,clergy
18706,minister (christianity)
18707,deaconesses
18708,academic
18709,access to information
18710,jargon
18711,tribal knowledge
18712,corporate
18713,know-how
18714,enterprise content management
18715,talk:enterprise content management
18716,individual
18717,role (performing arts)
18718,industry (economics)
18719,sustainability practices in organizations
18720,sustainable business
18721,business intelligence
18722,growth platforms
18723,business plan
18724,business hours
18725,business model design
18726,business reference model
18727,business rule
18728,thinking processes (theory of constraints)
18729,robert lefevre
18730,groupware
18731,personal knowledge base
18732,personal information management
18733,knowledge environment
18734,talk:knowledge environment
18735,collaborative
18736,decision making
18737,decision support systems
18738,omniscience
18739,cosmic consciousness
18740,attributes of god in christianity
18741,divine simplicity
18742,talk:attributes of god in christianity
18743,grace in christianity
18744,immutability (theology)
18745,omnibenevolence
18746,omnipotence
18747,omnipresence
18748,divine providence
18749,god in sikhism
18750,hongjun laozu
18751,new testament
18752,god in hinduism
18753,protestantism
18754,sacraments
18755,the gospel
18756,incarnation (christianity)
18757,god in mormonism
18758,nontrinitarianism
18759,god the holy spirit
18760,names of god
18761,personal god
18762,great architect of the universe
18763,trinitarian universalism
18764,homoousion
18765,god the sustainer
18766,god in jainism
18767,god in judaism
18768,god in the bah%c3%a1%ca%bc%c3%ad faith
18769,monolatry
18770,kathenotheism
18771,unitarianism
18772,neo-evangelicalism
18773,theology proper
18774,hamartiology
18775,worship
18776,good news (christianity)
18777,nontrinitarian
18778,pentecostal
18779,iglesia ni cristo
18780,latter day saint movement
18781,quakers
18782,pentecostalism
18783,moravian church
18784,western christianity
18785,reformation
18786,history of christian theology
18787,new covenant
18788,ministry of jesus
18789,nativity of jesus
18790,prayer in the catholic church
18791,salvation in christianity
18792,holy spirit in christianity
18793,god the son
18794,god the father
18795,henotheism
18796,ietsism
18797,monotheism
18798,omnism
18799,pandeism
18800,panentheism
18801,transtheism
18802,lord
18803,portrayals of god in popular media
18804,jesus in christianity
18805,resurrection of jesus
18806,sacraments of the catholic church
18807,sacrament
18808,male deity
18809,homoousian
18810,fallen angel
18811,eastern christianity
18812,christianity by country
18813,christology
18814,prosperity theology
18815,liberation theology
18816,jacobus arminius
18817,sola gratia
18818,sola scriptura
18819,sola fide
18820,precious blood
18821,docetism
18822,esoteric christianity
18823,christianity and islam
18824,crucifixion of jesus
18825,gospel
18826,creed
18827,son of god (christianity)
18828,christian tradition
18829,saint peter
18830,paul the apostle
18831,early christianity
18832,church fathers
18833,constantine the great
18834,ecumenical council
18835,east%e2%80%93west schism
18836,crusades
18837,latin church
18838,evangelicalism
18839,holiness movement
18840,lutheranism
18841,methodism
18842,eastern catholic churches
18843,eastern orthodoxy
18844,eastern protestant christianity
18845,church of the east
18846,restorationism
18847,jehovah%27s witnesses
18848,criticism of christianity
18849,ecumenism
18850,glossary of christianity
18851,index of christianity-related articles
18852,christianity and other religions
18853,sermon
18854,christian worship
18855,template talk:christianity sidebar
18856,rationality
18857,comparative religion
18858,evangelism
18859,constructive theology
18860,systematic theology
18861,historical theology
18862,homiletics
18863,patristics
18864,practical theology
18865,eschatology
18866,last judgment
18867,ecclesiology
18868,mariology
18869,missiology
18870,pneumatology (christianity)
18871,holy spirit
18872,soteriology
18873,sin
18874,law and gospel
18875,god
18876,impassibility
18877,protestant reformation
18878,counter-reformation
18879,doctrine of man
18880,justification (theology)
18881,sanctification
18882,pastoral theology
18883,liturgics
18884,roman catholic theology
18885,infant baptism
18886,ecumenical councils
18887,veneration
18888,immaculate conception
18889,theotokos
18890,pope
18891,purgatory
18892,sacerdotalism
18893,mass (liturgy)
18894,vatican ii
18895,transubstantiation
18896,papal infallibility
18897,church councils
18898,logos
18899,gnosticism
18900,marcionism
18901,monarchianism
18902,divinity
18903,monophysitism
18904,montanism
18905,quartodecimanism
18906,modalism
18907,ecumenical
18908,seventh-day adventist church
18909,high church
18910,john wesley
18911,john calvin
18912,regeneration (theology)
18913,glossolalia
18914,congregationalist polity
18915,council of trent
18916,deism
18917,dispensationalism
18918,latitudinarian
18919,low church
18920,puritan
18921,pietism
18922,supersessionism
18923,restoration movement
18924,restorationism (christian primitivism)
18925,ultramontanism
18926,dalit theology
18927,eastern orthodox theology
18928,fundamentalist christianity
18929,holocaust theology
18930,narrative theology
18931,neo-orthodoxy
18932,new covenant theology
18933,paleo-orthodoxy
18934,postliberal theology
18935,progressive christianity
18936,religious society of friends
18937,wesleyan quadrilateral
18938,goddess
18939,god in islam
18940,johannine comma
18941,consubstantiality
18942,homoiousian
18943,hypostasis (philosophy and religion)
18944,perichoresis
18945,heaven
18946,islamic eschatology
18947,exotheology
18948,paterology
18949,pneumatology
18950,political theology
18951,public theology
18952,theocentricism
18953,effectual calling
18954,conditional preservation of the saints
18955,divinization (christian)
18956,faith in christianity
18957,irresistible grace
18958,prevenient grace
18959,imputed righteousness
18960,means of grace
18961,monergism
18962,mortification (theology)
18963,recapitulation theory of atonement
18964,reconciliation (theology)
18965,synergism
18966,theosis (eastern christian theology)
18967,union with christ
18968,christian views on sin
18969,total depravity
18970,eucharistic theology
18971,ecclesiastical polity
18972,synod
18973,christian views on hell
18974,history of the calvinist%e2%80%93arminian debate
18975,great awakening
18976,modernism in the catholic church
18977,monoenergism
18978,monothelitism
18979,protestant theologian
18980,protestant theology
18981,wesleyan theology
18982,conditional election
18983,lordship salvation controversy
18984,theology of martin luther
18985,five solae
18986,five points of calvinism
18987,seventh-day adventist theology
18988,evangelical theology
18989,radical reformation
18990,english reformation
18991,twelve apostles
18992,jansenism
18993,church body
18994,protestant
18995,taryenyawagon
18996,ousia
18997,aseity
18998,god and eternity
18999,immanence
19000,transcendence (religion)
19001,impeccability
19002,incorporeality
19003,talk:incorporeality
19004,jealousy in religion
19005,love of god in christianity
19006,missio dei
19007,panentheist
